DEST,CODE,DISTANCE
United Arab Emirates Mobile,0097189,int mobile
United Kingdom,0044,int fixed
United Kingdom Freephone,004450,int service
United Kingdom Freephone,004480,int service
United Kingdom Mobile,0044560183,int mobile
United Kingdom Mobile,00447,int mobile
United Kingdom Mobile,00447307,int mobile
United Kingdom Mobile,00447308,int mobile
United Kingdom Mobile,00447309,int mobile
United Kingdom Mobile,00447310,int mobile
United Kingdom Mobile,00447311,int mobile
United Kingdom Mobile,00447312,int mobile
United Kingdom Mobile,004473780,int mobile
United Kingdom Mobile,004473800,int mobile
United Kingdom Mobile,004473974,int mobile
United Kingdom Mobile,00447829,int mobile
United Kingdom Mobile,00447873,int mobile
United Kingdom Mobile HI3G,00447365,int mobile
United Kingdom Mobile HI3G,00447366,int mobile
United Kingdom Mobile HI3G,00447367,int mobile
United Kingdom Mobile HI3G,004473682,int mobile
United Kingdom Mobile HI3G,004473683,int mobile
United Kingdom Mobile HI3G,004473684,int mobile
United Kingdom Mobile HI3G,004473685,int mobile
United Kingdom Mobile HI3G,004473686,int mobile
United Kingdom Mobile HI3G,00447378,int mobile
United Kingdom Mobile HI3G,00447380,int mobile
United Kingdom Mobile HI3G,00447383,int mobile
United Kingdom Mobile HI3G,004473890,int mobile
United Kingdom Mobile HI3G,004473891,int mobile
United Kingdom Mobile HI3G,00447397,int mobile
United Kingdom Mobile HI3G,00447400,int mobile
United Kingdom Mobile HI3G,00447401,int mobile
United Kingdom Mobile HI3G,00447402,int mobile
United Kingdom Mobile HI3G,00447403,int mobile
United Kingdom Mobile HI3G,00447411,int mobile
United Kingdom Mobile HI3G,00447412,int mobile
United Kingdom Mobile HI3G,00447413,int mobile
United Kingdom Mobile HI3G,00447414,int mobile
United Kingdom Mobile HI3G,004474170,int mobile
United Kingdom Mobile HI3G,004474180,int mobile
United Kingdom Mobile HI3G,00447426,int mobile
United Kingdom Mobile HI3G,00447427,int mobile
United Kingdom Mobile HI3G,00447428,int mobile
United Kingdom Mobile HI3G,00447429,int mobile
United Kingdom Mobile HI3G,00447445,int mobile
United Kingdom Mobile HI3G,00447446,int mobile
United Kingdom Mobile HI3G,00447447,int mobile
United Kingdom Mobile HI3G,00447449,int mobile
United Kingdom Mobile HI3G,00447450,int mobile
United Kingdom Mobile HI3G,004474527,int mobile
United Kingdom Mobile HI3G,004474528,int mobile
United Kingdom Mobile HI3G,004474529,int mobile
United Kingdom Mobile HI3G,00447453,int mobile
United Kingdom Mobile HI3G,00447454,int mobile
United Kingdom Mobile HI3G,00447455,int mobile
United Kingdom Mobile HI3G,00447456,int mobile
United Kingdom Mobile HI3G,004474586,int mobile
United Kingdom Mobile HI3G,004474589,int mobile
United Kingdom Mobile HI3G,00447460,int mobile
United Kingdom Mobile HI3G,00447462,int mobile
United Kingdom Mobile HI3G,00447463,int mobile
United Kingdom Mobile HI3G,004474652,int mobile
United Kingdom Mobile HI3G,004474654,int mobile
United Kingdom Mobile HI3G,004474656,int mobile
United Kingdom Mobile HI3G,004474657,int mobile
United Kingdom Mobile HI3G,004474658,int mobile
United Kingdom Mobile HI3G,004474659,int mobile
United Kingdom Mobile HI3G,00447472,int mobile
United Kingdom Mobile HI3G,00447473,int mobile
United Kingdom Mobile HI3G,00447474,int mobile
United Kingdom Mobile HI3G,00447475,int mobile
United Kingdom Mobile HI3G,00447476,int mobile
United Kingdom Mobile HI3G,00447477,int mobile
United Kingdom Mobile HI3G,00447478,int mobile
United Kingdom Mobile HI3G,00447479,int mobile
United Kingdom Mobile HI3G,00447480,int mobile
United Kingdom Mobile HI3G,00447481,int mobile
United Kingdom Mobile HI3G,00447482,int mobile
United Kingdom Mobile HI3G,004474882,int mobile
United Kingdom Mobile HI3G,004474883,int mobile
United Kingdom Mobile HI3G,004474884,int mobile
United Kingdom Mobile HI3G,004474885,int mobile
United Kingdom Mobile HI3G,004474887,int mobile
United Kingdom Mobile HI3G,004474889,int mobile
United Kingdom Mobile HI3G,00447490,int mobile
United Kingdom Mobile HI3G,00447491,int mobile
United Kingdom Mobile HI3G,00447492,int mobile
United Kingdom Mobile HI3G,004475326,int mobile
United Kingdom Mobile HI3G,004475327,int mobile
United Kingdom Mobile HI3G,004475328,int mobile
United Kingdom Mobile HI3G,00447533,int mobile
United Kingdom Mobile HI3G,004475378,int mobile
United Kingdom Mobile HI3G,004475379,int mobile
United Kingdom Mobile HI3G,00447575,int mobile
United Kingdom Mobile HI3G,00447576,int mobile
United Kingdom Mobile HI3G,00447577,int mobile
United Kingdom Mobile HI3G,00447578,int mobile
United Kingdom Mobile HI3G,00447588,int mobile
United Kingdom Mobile HI3G,00447723,int mobile
United Kingdom Mobile HI3G,00447727,int mobile
United Kingdom Mobile HI3G,00447728,int mobile
United Kingdom Mobile HI3G,00447735,int mobile
United Kingdom Mobile HI3G,00447737,int mobile
United Kingdom Mobile HI3G,00447782,int mobile
United Kingdom Mobile HI3G,00447828,int mobile
United Kingdom Mobile HI3G,00447830,int mobile
United Kingdom Mobile HI3G,00447832,int mobile
United Kingdom Mobile HI3G,00447838,int mobile
United Kingdom Mobile HI3G,00447846,int mobile
United Kingdom Mobile HI3G,00447848,int mobile
United Kingdom Mobile HI3G,00447853,int mobile
United Kingdom Mobile HI3G,00447859,int mobile
United Kingdom Mobile HI3G,00447861,int mobile
United Kingdom Mobile HI3G,00447862,int mobile
United Kingdom Mobile HI3G,00447863,int mobile
United Kingdom Mobile HI3G,00447865,int mobile
United Kingdom Mobile HI3G,00447868,int mobile
United Kingdom Mobile HI3G,00447869,int mobile
United Kingdom Mobile HI3G,00447877,int mobile
United Kingdom Mobile HI3G,00447878,int mobile
United Kingdom Mobile HI3G,00447882,int mobile
United Kingdom Mobile HI3G,00447883,int mobile
United Kingdom Mobile HI3G,00447886,int mobile
United Kingdom Mobile HI3G,00447888,int mobile
United Kingdom Mobile HI3G,00447897,int mobile
United Kingdom Mobile HI3G,00447898,int mobile
United Kingdom Mobile HI3G,00447915,int mobile
United Kingdom Mobile HI3G,00447916,int mobile
United Kingdom Mobile HI3G,00447988,int mobile
United Kingdom Mobile Lycamobile,00447404,int mobile
United Kingdom Mobile Lycamobile,00447405,int mobile
United Kingdom Mobile Lycamobile,004474173,int mobile
United Kingdom Mobile Lycamobile,004474174,int mobile
United Kingdom Mobile Lycamobile,004474175,int mobile
United Kingdom Mobile Lycamobile,00447424,int mobile
United Kingdom Mobile Lycamobile,00447438,int mobile
United Kingdom Mobile Lycamobile,004474400,int mobile
United Kingdom Mobile Lycamobile,004474401,int mobile
United Kingdom Mobile Lycamobile,004474402,int mobile
United Kingdom Mobile Lycamobile,004474403,int mobile
United Kingdom Mobile Lycamobile,004474404,int mobile
United Kingdom Mobile Lycamobile,004474405,int mobile
United Kingdom Mobile Lycamobile,004474406,int mobile
United Kingdom Mobile Lycamobile,004474407,int mobile
United Kingdom Mobile Lycamobile,00447448,int mobile
United Kingdom Mobile Lycamobile,00447459,int mobile
United Kingdom Mobile Lycamobile,00447466,int mobile
United Kingdom Mobile Orange,00447409,int mobile
United Kingdom Mobile Orange,00447410,int mobile
United Kingdom Mobile Orange,00447416,int mobile
United Kingdom Mobile Orange,00447419,int mobile
United Kingdom Mobile Orange,00447420,int mobile
United Kingdom Mobile Orange,00447421,int mobile
United Kingdom Mobile Orange,00447422,int mobile
United Kingdom Mobile Orange,00447527,int mobile
United Kingdom Mobile Orange,00447528,int mobile
United Kingdom Mobile Orange,00447529,int mobile
United Kingdom Mobile Orange,00447530,int mobile
United Kingdom Mobile Orange,00447531,int mobile
United Kingdom Mobile Orange,004475320,int mobile
United Kingdom Mobile Orange,004475321,int mobile
United Kingdom Mobile Orange,004475322,int mobile
United Kingdom Mobile Orange,004475323,int mobile
United Kingdom Mobile Orange,004475324,int mobile
United Kingdom Mobile Orange,00447536,int mobile
United Kingdom Mobile Orange,00447556,int mobile
United Kingdom Mobile Orange,00447579,int mobile
United Kingdom Mobile Orange,00447580,int mobile
United Kingdom Mobile Orange,00447581,int mobile
United Kingdom Mobile Orange,00447582,int mobile
United Kingdom Mobile Orange,00447583,int mobile
United Kingdom Mobile Orange,00447772,int mobile
United Kingdom Mobile Orange,00447773,int mobile
United Kingdom Mobile Orange,00447779,int mobile
United Kingdom Mobile Orange,00447790,int mobile
United Kingdom Mobile Orange,00447791,int mobile
United Kingdom Mobile Orange,00447792,int mobile
United Kingdom Mobile Orange,00447794,int mobile
United Kingdom Mobile Orange,00447800,int mobile
United Kingdom Mobile Orange,00447805,int mobile
United Kingdom Mobile Orange,00447807,int mobile
United Kingdom Mobile Orange,00447811,int mobile
United Kingdom Mobile Orange,00447812,int mobile
United Kingdom Mobile Orange,00447813,int mobile
United Kingdom Mobile Orange,00447814,int mobile
United Kingdom Mobile Orange,00447815,int mobile
United Kingdom Mobile Orange,00447816,int mobile
United Kingdom Mobile Orange,00447817,int mobile
United Kingdom Mobile Orange,00447837,int mobile
United Kingdom Mobile Orange,00447854,int mobile
United Kingdom Mobile Orange,00447855,int mobile
United Kingdom Mobile Orange,00447866,int mobile
United Kingdom Mobile Orange,00447870,int mobile
United Kingdom Mobile Orange,00447875,int mobile
United Kingdom Mobile Orange,00447890,int mobile
United Kingdom Mobile Orange,00447891,int mobile
United Kingdom Mobile Orange,00447896,int mobile
United Kingdom Mobile Orange,00447929,int mobile
United Kingdom Mobile Orange,004479567,int mobile
United Kingdom Mobile Orange,00447964,int mobile
United Kingdom Mobile Orange,00447965,int mobile
United Kingdom Mobile Orange,00447966,int mobile
United Kingdom Mobile Orange,00447967,int mobile
United Kingdom Mobile Orange,00447968,int mobile
United Kingdom Mobile Orange,00447969,int mobile
United Kingdom Mobile Orange,00447970,int mobile
United Kingdom Mobile Orange,00447971,int mobile
United Kingdom Mobile Orange,00447972,int mobile
United Kingdom Mobile Orange,00447973,int mobile
United Kingdom Mobile Orange,00447974,int mobile
United Kingdom Mobile Orange,00447975,int mobile
United Kingdom Mobile Orange,00447976,int mobile
United Kingdom Mobile Orange,00447977,int mobile
United Kingdom Mobile Orange,00447980,int mobile
United Kingdom Mobile Orange,00447989,int mobile
United Kingdom Mobile O2,00447106,int mobile
United Kingdom Mobile O2,00447107,int mobile
United Kingdom Mobile O2,00447381,int mobile
United Kingdom Mobile O2,00447382,int mobile
United Kingdom Mobile O2,00447394,int mobile
United Kingdom Mobile O2,00447395,int mobile
United Kingdom Mobile O2,00447430,int mobile
United Kingdom Mobile O2,00447431,int mobile
United Kingdom Mobile O2,00447461,int mobile
United Kingdom Mobile O2,00447489,int mobile
United Kingdom Mobile O2,00447499,int mobile
United Kingdom Mobile O2,0044751,int mobile
United Kingdom Mobile O2,00447521,int mobile
United Kingdom Mobile O2,00447522,int mobile
United Kingdom Mobile O2,00447523,int mobile
United Kingdom Mobile O2,00447525,int mobile
United Kingdom Mobile O2,00447526,int mobile
United Kingdom Mobile O2,0044754,int mobile
United Kingdom Mobile O2,0044756,int mobile
United Kingdom Mobile O2,0044759,int mobile
United Kingdom Mobile O2,00447701,int mobile
United Kingdom Mobile O2,00447702,int mobile
United Kingdom Mobile O2,00447703,int mobile
United Kingdom Mobile O2,00447704,int mobile
United Kingdom Mobile O2,00447705,int mobile
United Kingdom Mobile O2,00447706,int mobile
United Kingdom Mobile O2,00447707,int mobile
United Kingdom Mobile O2,00447708,int mobile
United Kingdom Mobile O2,00447709,int mobile
United Kingdom Mobile O2,00447710,int mobile
United Kingdom Mobile O2,00447711,int mobile
United Kingdom Mobile O2,00447712,int mobile
United Kingdom Mobile O2,00447713,int mobile
United Kingdom Mobile O2,00447714,int mobile
United Kingdom Mobile O2,00447715,int mobile
United Kingdom Mobile O2,00447716,int mobile
United Kingdom Mobile O2,00447718,int mobile
United Kingdom Mobile O2,00447719,int mobile
United Kingdom Mobile O2,00447720,int mobile
United Kingdom Mobile O2,00447724,int mobile
United Kingdom Mobile O2,00447725,int mobile
United Kingdom Mobile O2,00447729,int mobile
United Kingdom Mobile O2,00447730,int mobile
United Kingdom Mobile O2,00447731,int mobile
United Kingdom Mobile O2,00447732,int mobile
United Kingdom Mobile O2,00447734,int mobile
United Kingdom Mobile O2,00447736,int mobile
United Kingdom Mobile O2,00447738,int mobile
United Kingdom Mobile O2,00447739,int mobile
United Kingdom Mobile O2,00447740,int mobile
United Kingdom Mobile O2,00447742,int mobile
United Kingdom Mobile O2,00447743,int mobile
United Kingdom Mobile O2,00447745,int mobile
United Kingdom Mobile O2,00447746,int mobile
United Kingdom Mobile O2,00447749,int mobile
United Kingdom Mobile O2,00447750,int mobile
United Kingdom Mobile O2,00447751,int mobile
United Kingdom Mobile O2,00447752,int mobile
United Kingdom Mobile O2,00447753,int mobile
United Kingdom Mobile O2,00447754,int mobile
United Kingdom Mobile O2,00447756,int mobile
United Kingdom Mobile O2,00447759,int mobile
United Kingdom Mobile O2,00447761,int mobile
United Kingdom Mobile O2,00447762,int mobile
United Kingdom Mobile O2,00447763,int mobile
United Kingdom Mobile O2,00447764,int mobile
United Kingdom Mobile O2,00447783,int mobile
United Kingdom Mobile O2,00447784,int mobile
United Kingdom Mobile O2,00447793,int mobile
United Kingdom Mobile O2,00447801,int mobile
United Kingdom Mobile O2,00447802,int mobile
United Kingdom Mobile O2,00447803,int mobile
United Kingdom Mobile O2,00447808,int mobile
United Kingdom Mobile O2,00447809,int mobile
United Kingdom Mobile O2,00447819,int mobile
United Kingdom Mobile O2,00447820,int mobile
United Kingdom Mobile O2,00447821,int mobile
United Kingdom Mobile O2,00447834,int mobile
United Kingdom Mobile O2,00447835,int mobile
United Kingdom Mobile O2,00447840,int mobile
United Kingdom Mobile O2,00447841,int mobile
United Kingdom Mobile O2,00447842,int mobile
United Kingdom Mobile O2,00447843,int mobile
United Kingdom Mobile O2,00447844,int mobile
United Kingdom Mobile O2,00447845,int mobile
United Kingdom Mobile O2,00447849,int mobile
United Kingdom Mobile O2,00447850,int mobile
United Kingdom Mobile O2,00447851,int mobile
United Kingdom Mobile O2,00447856,int mobile
United Kingdom Mobile O2,00447857,int mobile
United Kingdom Mobile O2,00447858,int mobile
United Kingdom Mobile O2,00447860,int mobile
United Kingdom Mobile O2,004478640,int mobile
United Kingdom Mobile O2,004478641,int mobile
United Kingdom Mobile O2,004478642,int mobile
United Kingdom Mobile O2,004478643,int mobile
United Kingdom Mobile O2,004478645,int mobile
United Kingdom Mobile O2,004478646,int mobile
United Kingdom Mobile O2,004478647,int mobile
United Kingdom Mobile O2,004478648,int mobile
United Kingdom Mobile O2,004478649,int mobile
United Kingdom Mobile O2,00447871,int mobile
United Kingdom Mobile O2,004478720,int mobile
United Kingdom Mobile O2,004478721,int mobile
United Kingdom Mobile O2,004478723,int mobile
United Kingdom Mobile O2,004478724,int mobile
United Kingdom Mobile O2,004478725,int mobile
United Kingdom Mobile O2,004478726,int mobile
United Kingdom Mobile O2,004478728,int mobile
United Kingdom Mobile O2,004478729,int mobile
United Kingdom Mobile O2,004478740,int mobile
United Kingdom Mobile O2,004478741,int mobile
United Kingdom Mobile O2,004478742,int mobile
United Kingdom Mobile O2,004478743,int mobile
United Kingdom Mobile O2,004478746,int mobile
United Kingdom Mobile O2,004478747,int mobile
United Kingdom Mobile O2,004478748,int mobile
United Kingdom Mobile O2,004478749,int mobile
United Kingdom Mobile O2,00447885,int mobile
United Kingdom Mobile O2,00447889,int mobile
United Kingdom Mobile O2,004478923,int mobile
United Kingdom Mobile O2,004478924,int mobile
United Kingdom Mobile O2,004478926,int mobile
United Kingdom Mobile O2,004478927,int mobile
United Kingdom Mobile O2,004478928,int mobile
United Kingdom Mobile O2,004478929,int mobile
United Kingdom Mobile O2,004478932,int mobile
United Kingdom Mobile O2,004478934,int mobile
United Kingdom Mobile O2,004478935,int mobile
United Kingdom Mobile O2,004478936,int mobile
United Kingdom Mobile O2,004478937,int mobile
United Kingdom Mobile O2,00447894,int mobile
United Kingdom Mobile O2,00447895,int mobile
United Kingdom Mobile O2,00447902,int mobile
United Kingdom Mobile O2,00447907,int mobile
United Kingdom Mobile O2,00447912,int mobile
United Kingdom Mobile O2,00447921,int mobile
United Kingdom Mobile O2,00447922,int mobile
United Kingdom Mobile O2,00447923,int mobile
United Kingdom Mobile O2,00447925,int mobile
United Kingdom Mobile O2,00447926,int mobile
United Kingdom Mobile O2,00447927,int mobile
United Kingdom Mobile O2,00447928,int mobile
United Kingdom Mobile O2,00447933,int mobile
United Kingdom Mobile O2,00447934,int mobile
United Kingdom Mobile O2,00447935,int mobile
United Kingdom Mobile O2,00447936,int mobile
United Kingdom Mobile O2,00447938,int mobile
United Kingdom Mobile O2,00447955,int mobile
United Kingdom Mobile O2,00447999,int mobile
United Kingdom Mobile T-Mobile,00447300,int mobile
United Kingdom Mobile T-Mobile,00447301,int mobile
United Kingdom Mobile T-Mobile,00447302,int mobile
United Kingdom Mobile T-Mobile,00447303,int mobile
United Kingdom Mobile T-Mobile,00447304,int mobile
United Kingdom Mobile T-Mobile,00447375,int mobile
United Kingdom Mobile T-Mobile,00447376,int mobile
United Kingdom Mobile T-Mobile,00447377,int mobile
United Kingdom Mobile T-Mobile,00447396,int mobile
United Kingdom Mobile T-Mobile,00447398,int mobile
United Kingdom Mobile T-Mobile,00447399,int mobile
United Kingdom Mobile T-Mobile,00447415,int mobile
